listing_id,city,neighborhood,room_type,price,median_neighborhood_price,price_gap_pct,occupancy_rate,occupancy_rank_percentile,amenity_score,review_rank_percentile,competitive_score,peak_month,peak_occupancy_rate
26008813,twin_cities,Wright,entire home/apt,214,196,9.18,0.9111,92.24,30.61,36.44,47.45,8,0.3422
819195587406940751,twin_cities,Hennepin,entire home/apt,127,133,-4.51,0.6556,71.96,47.96,57.2,57.04,8,0.3984
580349956807861275,twin_cities,Hennepin,entire home/apt,125,133,-6.02,0.1222,17.34,51.02,41.3,43.35,8,0.3984
1139353154533647155,twin_cities,Carver,entire home/apt,191,169,13.02,0.6333,71.8,58.23,45.01,51.26,8,0.3643
1163861112796505916,twin_cities,Chisago,entire home/apt,243,179,35.75,0.8,83.69,64.71,34.61,45.84,8,0.3107
1464863932272818924,twin_cities,Hennepin,entire home/apt,81,133,-39.1,0.5111,59.56,40.82,0,48.85,8,0.3984
24807188,twin_cities,Hennepin,entire home/apt,117,133,-12.03,0.7,75.66,42.86,63.55,60.34,8,0.3984
1421370289168923550,twin_cities,Hennepin,entire home/apt,82,133,-38.35,0.1667,23.21,46.94,26.48,49.5,8,0.3984
53092355,twin_cities,Dakota,entire home/apt,245,141,73.76,0.6778,74.51,92.5,97.22,62.33,8,0.3777
1101550689277548810,twin_cities,Hennepin,entire home/apt,375,133,181.95,0.2333,31.44,60.2,43.4,32.19,8,0.3984
804231401422001274,twin_cities,Wright,entire home/apt,163,196,-16.84,0.8222,85.17,59.18,65.07,68.15,8,0.3422
15645175,twin_cities,Hennepin,entire home/apt,105,133,-21.05,0.0111,1.46,61.22,91.12,59.69,8,0.3984
686337633992967751,twin_cities,Wright,private room,47,60,-21.67,0.2111,27.31,83.12,47.97,59.73,8,0.3422
732610563733385698,twin_cities,Wright,entire home/apt,263,196,34.18,0.4222,49.79,63.27,78.17,50.06,8,0.3422
1000721194054356613,twin_cities,Hennepin,entire home/apt,135,133,1.5,0.6889,74.74,39.8,12,42.45,8,0.3984
28561534,twin_cities,Hennepin,private room,59,58,1.72,0.3111,40.2,31.58,38.97,40.16,8,0.3984
1103876371566488784,twin_cities,Ramsey,private room,44,52,-15.38,0.1222,17.62,44.16,45.92,45.66,8,0.3844
1166907641931739495,twin_cities,Wright,entire home/apt,180,196,-8.16,0.2556,32.39,66.33,76,59.51,8,0.3422
1234990114846742912,twin_cities,Hennepin,entire home/apt,245,133,84.21,0.4333,52.52,55.1,24.06,30.3,8,0.3984
53548353,twin_cities,Dakota,entire home/apt,201,141,42.55,0.0222,3.11,63.75,52.53,31.93,8,0.3777
942734458406556730,twin_cities,Hennepin,entire home/apt,320,133,140.6,0.5889,66.31,74.49,42.6,42.53,8,0.3984
1045166488520032249,twin_cities,Hennepin,entire home/apt,157,133,18.05,0.1333,18.84,37.76,48.32,34.87,8,0.3984
52077442,twin_cities,Hennepin,entire home/apt,91,133,-31.58,0.1667,23.21,59.18,84.4,65.01,8,0.3984
1194323116964657986,twin_cities,Mille Lacs,entire home/apt,317,213,48.83,0.5222,63.21,16.25,18.52,21.69,12,0.2771
47089491,twin_cities,Isanti,entire home/apt,137,225,-39.11,0.1667,20.67,67.11,93.71,71.07,8,0.5306
887161071201111462,twin_cities,Hennepin,entire home/apt,191,133,43.61,0.5556,63.45,60.2,28.55,36.8,8,0.3984
17096312,twin_cities,Hennepin,entire home/apt,101,133,-24.06,0.6,67.26,35.71,95.52,68.48,8,0.3984
978545301921260517,twin_cities,Dakota,entire home/apt,277,141,96.45,0.7889,83.41,7.5,11.68,21.48,8,0.3777
15612131,twin_cities,Ramsey,entire home/apt,134,125,7.2,0.5889,66.77,11.7,16.5,33.24,8,0.3844
1480248901033213918,twin_cities,Hennepin,private room,190,58,227.59,0.7,75.66,21.05,7.37,22.24,8,0.3984
54343005,twin_cities,Hennepin,entire home/apt,350,133,163.16,0.0667,9.59,65.31,58.52,32.87,8,0.3984
7150377,twin_cities,Hennepin,private room,91,58,56.9,0.6222,69.15,38.16,33.33,31.7,8,0.3984
22865431,twin_cities,Hennepin,private room,76,58,31.03,0.0111,1.46,64.47,94.47,45.72,8,0.3984
899984097882945127,twin_cities,Hennepin,entire home/apt,195,133,46.62,0.0778,11.18,65.31,66.63,36.23,8,0.3984
53155851,twin_cities,Hennepin,entire home/apt,66,133,-50.38,0.1444,20.31,20.41,69.83,56.62,8,0.3984
988270336696414238,twin_cities,Anoka,entire home/apt,196,190,3.16,0.3111,38.82,54.95,37.61,44.95,8,0.356
52903385,twin_cities,Hennepin,entire home/apt,186,133,39.85,0.7444,79.3,63.27,77.1,54,8,0.3984
1208955630136310370,twin_cities,Washington,entire home/apt,332,202,64.36,0.1889,26.8,69.51,48,34.74,8,0.395
729689467632186231,twin_cities,Hennepin,entire home/apt,218,133,63.91,0.9889,98.34,43.88,20.48,35.76,8,0.3984
644915249284328547,twin_cities,Pierce,entire home/apt,205,136,50.74,0.2333,37.86,64.77,71.6,41.66,12,0.3057
902774912361923889,twin_cities,Hennepin,entire home/apt,116,133,-12.78,0.8333,86.38,69.39,70.86,71.17,8,0.3984
48712996,twin_cities,Scott,entire home/apt,111,170,-34.71,0.5444,60.3,21.25,20.82,47.99,8,0.426
1305833231012157341,twin_cities,Hennepin,entire home/apt,110,133,-17.29,0.7556,80.21,35.71,57.69,59.58,8,0.3984
